dataset	taxaID	locus	gene	score	essentiality	pmid	Ref_db
110	7227	FBgn0034261	HPS4	0	NE	NULL	flybase
110	7227	FBgn0034262	swi2	0	NE	NULL	flybase
110	7227	FBgn0034264	Dlish	0.25	C	NULL	flybase
110	7227	FBgn0034265	Snx16	0	NE	NULL	flybase
110	7227	FBgn0034266	CG4975	0	NE	NULL	flybase
110	7227	FBgn0034267	CG4984	0	NE	NULL	flybase
110	7227	FBgn0034270	PIG-A	0	NE	NULL	flybase
110	7227	FBgn0034271	Vps50	0	NE	NULL	flybase
110	7227	FBgn0034272	Ir54a	0.25	C	NULL	flybase
110	7227	FBgn0034274	CG10931	0	NE	NULL	flybase
110	7227	FBgn0034275	CG5002	0	NE	NULL	flybase
110	7227	FBgn0034276	Sardh	0	NE	NULL	flybase
110	7227	FBgn0034277	OstDelta	0	NE	NULL	flybase
110	7227	FBgn0034278	CG14488	0	NE	NULL	flybase
110	7227	FBgn0034279	CG18635	0	NE	NULL	flybase
110	7227	FBgn0034281	CG14490	0	NE	NULL	flybase
110	7227	FBgn0034282	Mapmodulin	0	NE	NULL	flybase
110	7227	FBgn0034283	CG14492	0	NE	NULL	flybase
110	7227	FBgn0034284	CG14491	0	NE	NULL	flybase
110	7227	FBgn0034286	dpr13	0	NE	NULL	flybase
110	7227	FBgn0034288	CG5084	0	NE	NULL	flybase
110	7227	FBgn0034289	CG10910	0	NE	NULL	flybase
110	7227	FBgn0034291	CG5770	0	NE	NULL	flybase
110	7227	FBgn0034292	CG5767	0	NE	NULL	flybase
110	7227	FBgn0034293	CG14495	0.25	C	NULL	flybase
110	7227	FBgn0034294	Muc55B	0	NE	NULL	flybase
110	7227	FBgn0034296	CG10912	0	NE	NULL	flybase
110	7227	FBgn0034299	CG5757	0	NE	NULL	flybase
110	7227	FBgn0034300	CG5098	0.25	C	NULL	flybase
110	7227	FBgn0034301	CG5756	0	NE	NULL	flybase
110	7227	FBgn0034304	CG5742	0.25	C	NULL	flybase
110	7227	FBgn0034307	CG10914	0	NE	NULL	flybase
110	7227	FBgn0034308	CG10915	0	NE	NULL	flybase
110	7227	FBgn0034310	Nup75	0.25	C	NULL	flybase
110	7227	FBgn0034312	CG10916	0	NE	NULL	flybase
110	7227	FBgn0034314	nopo	0.36	C	NULL	flybase
110	7227	FBgn0034315	CG5721	0	NE	NULL	flybase
110	7227	FBgn0034318	CG14500	0	NE	NULL	flybase
110	7227	FBgn0034321	CG14502	0	NE	NULL	flybase
110	7227	FBgn0034322	CG18536	0.25	C	NULL	flybase
110	7227	FBgn0034323	CG18537	0	NE	NULL	flybase
110	7227	FBgn0034324	CG18538	0	NE	NULL	flybase
110	7227	FBgn0034325	CG18539	0	NE	NULL	flybase
110	7227	FBgn0034326	CG18540	0	NE	NULL	flybase
110	7227	FBgn0034327	CG14505	0	NE	NULL	flybase
110	7227	FBgn0034328	IM23	0	NE	NULL	flybase
110	7227	FBgn0034329	IM1	0	NE	NULL	flybase
110	7227	FBgn0034330	CG18107	0	NE	NULL	flybase
110	7227	FBgn0034331	CG15067	0.25	C	NULL	flybase
110	7227	FBgn0034335	GstE1	0.111	C	NULL	flybase
110	7227	FBgn0034345	CG5174	0	NE	NULL	flybase
110	7227	FBgn0034346	PIG-O	0	NE	NULL	flybase
110	7227	FBgn0034350	CG5189	0	NE	NULL	flybase
110	7227	FBgn0034351	rswl	0.64	C	NULL	flybase
110	7227	FBgn0034352	CG17669	0	NE	NULL	flybase
110	7227	FBgn0034354	GstE11	0.111	C	NULL	flybase
110	7227	FBgn0034356	Pepck2	0	NE	NULL	flybase
110	7227	FBgn0034360	CG10927	0	NE	NULL	flybase
110	7227	FBgn0034361	mRpS28	0	NE	NULL	flybase
110	7227	FBgn0034362	CG5323	0	NE	NULL	flybase
110	7227	FBgn0034363	CG5327	0	NE	NULL	flybase
110	7227	FBgn0034365	CG5335	0	NE	NULL	flybase
110	7227	FBgn0034366	Atg7	0	NE	NULL	flybase
110	7227	FBgn0034368	zda	0.444	C	NULL	flybase
110	7227	FBgn0034371	Ntan1	0.16	C	NULL	flybase
110	7227	FBgn0034377	CG15071	0	NE	NULL	flybase
110	7227	FBgn0034379	CG15073	0	NE	NULL	flybase
110	7227	FBgn0034380	Vps51	0	NE	NULL	flybase
110	7227	FBgn0034381	List	0	NE	NULL	flybase
110	7227	FBgn0034382	CG18609	0	NE	NULL	flybase
110	7227	FBgn0034383	CG17821	0	NE	NULL	flybase
110	7227	FBgn0034387	Cyp12b2	0	NE	NULL	flybase
110	7227	FBgn0034389	Mctp	0.111	C	NULL	flybase
110	7227	FBgn0034390	CG15093	0	NE	NULL	flybase
110	7227	FBgn0034392	MFS15	0.111	C	NULL	flybase
110	7227	FBgn0034394	CG15096	0	NE	NULL	flybase
110	7227	FBgn0034396	CG15097	0	NE	NULL	flybase
110	7227	FBgn0034397	CG15082	0	NE	NULL	flybase
110	7227	FBgn0034398	CG15098	0	NE	NULL	flybase
110	7227	FBgn0034399	CG15083	0	NE	NULL	flybase
110	7227	FBgn0034400	CG15099	0	NE	NULL	flybase
110	7227	FBgn0034401	MetRS	0.25	C	NULL	flybase
110	7227	FBgn0034405	Jheh2	0	NE	NULL	flybase
110	7227	FBgn0034406	Jheh3	0	NE	NULL	flybase
110	7227	FBgn0034407	DptB	0	NE	NULL	flybase
110	7227	FBgn0034408	sano	0.562	C	NULL	flybase
110	7227	FBgn0034411	CG18605	0.25	C	NULL	flybase
110	7227	FBgn0034413	CG15115	0	NE	NULL	flybase
110	7227	FBgn0034415	CG15116	0	NE	NULL	flybase
110	7227	FBgn0034416	CG15109	0	NE	NULL	flybase
110	7227	FBgn0034417	CG15117	0	NE	NULL	flybase
110	7227	FBgn0034418	CG15118	0	NE	NULL	flybase
110	7227	FBgn0034419	CG15111	0.25	C	NULL	flybase
110	7227	FBgn0034420	CG10737	0	NE	NULL	flybase
110	7227	FBgn0034422	CG7137	0	NE	NULL	flybase
110	7227	FBgn0034423	tbrd-2	0	NE	NULL	flybase
110	7227	FBgn0034425	CG11906	0	NE	NULL	flybase
110	7227	FBgn0034427	CG10474	0	NE	NULL	flybase
110	7227	FBgn0034428	AANATL6	0	NE	NULL	flybase
110	7227	FBgn0034429	AANATL4	0.25	C	NULL	flybase
110	7227	FBgn0034430	mip40	0	NE	NULL	flybase
110	7227	FBgn0034432	CG7461	0	NE	NULL	flybase
110	7227	FBgn0034433	EndoB	0.444	C	NULL	flybase
110	7227	FBgn0034435	fest	0.25	C	NULL	flybase
110	7227	FBgn0034436	CG11961	0	NE	NULL	flybase
110	7227	FBgn0034438	CG9416	0	NE	NULL	flybase
110	7227	FBgn0034439	CG10062	0	NE	NULL	flybase
110	7227	FBgn0034440	CG10073	0	NE	NULL	flybase
110	7227	FBgn0034441	CG10081	0	NE	NULL	flybase
110	7227	FBgn0034442	CG11257	0	NE	NULL	flybase
110	7227	FBgn0034443	cer	0	NE	NULL	flybase
110	7227	FBgn0034446	Arl6	0	NE	NULL	flybase
110	7227	FBgn0034447	CG7744	0	NE	NULL	flybase
110	7227	FBgn0034451	TBCB	0.027	C	NULL	flybase
110	7227	FBgn0034452	Oseg6	0	NE	NULL	flybase
110	7227	FBgn0034454	CG15120	0	NE	NULL	flybase
110	7227	FBgn0034455	CG11007	0	NE	NULL	flybase
110	7227	FBgn0034456	Ir56b	0	NE	NULL	flybase
110	7227	FBgn0034457	Ir56c	0	NE	NULL	flybase
110	7227	FBgn0034458	Ir56d	0	NE	NULL	flybase
110	7227	FBgn0034459	TTLL6A	0.25	C	NULL	flybase
110	7227	FBgn0034460	CG18367	0	NE	NULL	flybase
110	7227	FBgn0034461	CG15124	0	NE	NULL	flybase
110	7227	FBgn0034462	CG15905	0	NE	NULL	flybase
110	7227	FBgn0034463	CG15125	0	NE	NULL	flybase
110	7227	FBgn0034464	CG11018	0	NE	NULL	flybase
110	7227	FBgn0034467	CG15128	0	NE	NULL	flybase
110	7227	FBgn0034468	Obp56a	0	NE	NULL	flybase
110	7227	FBgn0034470	Obp56d	0	NE	NULL	flybase
110	7227	FBgn0034471	Obp56e	0	NE	NULL	flybase
110	7227	FBgn0034472	CG8517	0	NE	NULL	flybase
110	7227	FBgn0034473	Or56a	0	NE	NULL	flybase
110	7227	FBgn0034474	Obp56g	0	NE	NULL	flybase
110	7227	FBgn0034476	Toll-7	0.111	C	NULL	flybase
110	7227	FBgn0034477	CG13872	0	NE	NULL	flybase
110	7227	FBgn0034478	CG10822	0	NE	NULL	flybase
110	7227	FBgn0034479	CG8654	0	NE	NULL	flybase
110	7227	FBgn0034480	CG16898	0	NE	NULL	flybase
110	7227	FBgn0034481	CG11041	0	NE	NULL	flybase
110	7227	FBgn0034483	CG16894	0	NE	NULL	flybase
110	7227	FBgn0034484	CG11044	0	NE	NULL	flybase
110	7227	FBgn0034485	CG11099	0	NE	NULL	flybase
110	7227	FBgn0034487	Efhc1.2	0	NE	NULL	flybase
110	7227	FBgn0034488	Hacl	0	NE	NULL	flybase
110	7227	FBgn0034489	ppk6	0	NE	NULL	flybase
110	7227	FBgn0034490	CG9864	0	NE	NULL	flybase
110	7227	FBgn0034491	Hsl	0	NE	NULL	flybase
110	7227	FBgn0034493	CG8908	0	NE	NULL	flybase
110	7227	FBgn0034494	CG10444	0.111	C	NULL	flybase
110	7227	FBgn0034495	CG11788	0	NE	NULL	flybase
110	7227	FBgn0034496	CG9143	0	NE	NULL	flybase
110	7227	FBgn0034497	Mpcp1	0.25	C	NULL	flybase
110	7227	FBgn0034498	CG16868	0	NE	NULL	flybase
110	7227	FBgn0034499	Cpr56F	0	NE	NULL	flybase
110	7227	FBgn0034500	CG11200	0	NE	NULL	flybase
110	7227	FBgn0034501	CG13868	0	NE	NULL	flybase
110	7227	FBgn0034502	CG13871	0	NE	NULL	flybase
110	7227	FBgn0034503	MED8	0	NE	NULL	flybase
110	7227	FBgn0034504	CG8929	0	NE	NULL	flybase
110	7227	FBgn0034505	CG16739	0	NE	NULL	flybase
110	7227	FBgn0034506	CG13870	0	NE	NULL	flybase
110	7227	FBgn0034507	CG11192	0	NE	NULL	flybase
110	7227	FBgn0034509	Obp57c	0	NE	NULL	flybase
110	7227	FBgn0034510	CG13426	0	NE	NULL	flybase
110	7227	FBgn0034511	GNBP-like3	0	NE	NULL	flybase
110	7227	FBgn0034512	CG18067	0	NE	NULL	flybase
110	7227	FBgn0034513	CG13423	0	NE	NULL	flybase
110	7227	FBgn0034517	Cpr57A	0	NE	NULL	flybase
110	7227	FBgn0034520	lms	0.111	C	NULL	flybase
110	7227	FBgn0034521	Mgat1	0.111	C	NULL	flybase
110	7227	FBgn0034523	Nnf1a	0	NE	NULL	flybase
110	7227	FBgn0034527	CG9945	0	NE	NULL	flybase
110	7227	FBgn0034528	CG11180	0.25	C	NULL	flybase
110	7227	FBgn0034529	FAM21	0	NE	NULL	flybase
110	7227	FBgn0034530	Rcd6	0	NE	NULL	flybase
110	7227	FBgn0034532	CG13436	0	NE	NULL	flybase
110	7227	FBgn0034534	maf-S	0	NE	NULL	flybase
110	7227	FBgn0034535	CG11110	0	NE	NULL	flybase
110	7227	FBgn0034537	DMAP1	1	E	NULL	flybase
110	7227	FBgn0034538	CG16799	0	NE	NULL	flybase
110	7227	FBgn0034540	Lrt	0	NE	NULL	flybase
110	7227	FBgn0034541	CG13437	0	NE	NULL	flybase
110	7227	FBgn0034542	Fem-1	0	NE	NULL	flybase
110	7227	FBgn0034543	galla-1	0.444	C	NULL	flybase
110	7227	FBgn0034545	CG13438	0	NE	NULL	flybase
110	7227	FBgn0034546	CG13442	0	NE	NULL	flybase
110	7227	FBgn0034548	CG13443	0	NE	NULL	flybase
110	7227	FBgn0034551	CG15225	0	NE	NULL	flybase
110	7227	FBgn0034552	CG17999	0	NE	NULL	flybase
110	7227	FBgn0034553	CG9993	0	NE	NULL	flybase
110	7227	FBgn0034554	CAH14	0	NE	NULL	flybase
110	7227	FBgn0034558	Cib2	0	NE	NULL	flybase
110	7227	FBgn0034563	CG15649	0	NE	NULL	flybase
110	7227	FBgn0034564	CG9344	0.562	C	NULL	flybase
110	7227	FBgn0034565	CG15650	0	NE	NULL	flybase
110	7227	FBgn0034566	CG9313	0	NE	NULL	flybase
110	7227	FBgn0034567	CG15651	0.25	C	NULL	flybase
110	7227	FBgn0034568	CG3216	0	NE	NULL	flybase
110	7227	FBgn0034569	dgt3	0	NE	NULL	flybase
110	7227	FBgn0034570	CG10543	0.25	C	NULL	flybase
110	7227	FBgn0034572	CG9346	0	NE	NULL	flybase
110	7227	FBgn0034573	CG3295	0	NE	NULL	flybase
110	7227	FBgn0034576	ND-B14.7	0	NE	NULL	flybase
110	7227	FBgn0034577	cpa	1	E	NULL	flybase
110	7227	FBgn0034578	CG15653	0	NE	NULL	flybase
110	7227	FBgn0034579	mRpL54	0.25	C	NULL	flybase
110	7227	FBgn0034580	Cht8	0	NE	NULL	flybase
110	7227	FBgn0034582	Cht9	0	NE	NULL	flybase
110	7227	FBgn0034583	CG10527	0	NE	NULL	flybase
110	7227	FBgn0034585	Rbpn-5	0.25	C	NULL	flybase
110	7227	FBgn0034588	CG9394	0	NE	NULL	flybase
110	7227	FBgn0034590	Magi	0	NE	NULL	flybase
110	7227	FBgn0034592	CG9406	0	NE	NULL	flybase
110	7227	FBgn0034598	CG4266	0	NE	NULL	flybase
110	7227	FBgn0034601	CG4286	0	NE	NULL	flybase
110	7227	FBgn0034602	Lapsyn	0.25	C	NULL	flybase
110	7227	FBgn0034605	Ugt49C1	0	NE	NULL	flybase
110	7227	FBgn0034606	ASPP	0.444	C	NULL	flybase
110	7227	FBgn0034611	MFS16	0	NE	NULL	flybase
110	7227	FBgn0034612	CG10505	0	NE	NULL	flybase
110	7227	FBgn0034614	CG9752	0	NE	NULL	flybase
110	7227	FBgn0034617	Panx	0	NE	NULL	flybase
110	7227	FBgn0034618	CG9485	0	NE	NULL	flybase
110	7227	FBgn0034622	BBS9	0	NE	NULL	flybase
110	7227	FBgn0034623	CG9822	0.25	C	NULL	flybase
110	7227	FBgn0034624	CG17974	0	NE	NULL	flybase
110	7227	FBgn0034626	CG10795	0	NE	NULL	flybase
110	7227	FBgn0034627	eEFSec	0	NE	NULL	flybase
110	7227	FBgn0034629	Acox57D-d	0	NE	NULL	flybase
110	7227	FBgn0034631	TAF1C-like	0	NE	NULL	flybase
110	7227	FBgn0034634	CG10494	0	NE	NULL	flybase
110	7227	FBgn0034636	twz	0	NE	NULL	flybase
110	7227	FBgn0034638	CG10433	0.25	C	NULL	flybase
110	7227	FBgn0034639	CG15673	0	NE	NULL	flybase
110	7227	FBgn0034641	mahj	0.25	C	NULL	flybase
110	7227	FBgn0034642	CG15674	0	NE	NULL	flybase
110	7227	FBgn0034643	CG10321	0	NE	NULL	flybase
110	7227	FBgn0034644	CG10082	0	NE	NULL	flybase
110	7227	FBgn0034645	ND-B12	0.25	C	NULL	flybase
110	7227	FBgn0034646	Rae1	0.25	C	NULL	flybase
110	7227	FBgn0034647	pirk	0	NE	NULL	flybase
110	7227	FBgn0034650	NC2alpha	0.25	C	NULL	flybase
110	7227	FBgn0034651	CG15676	0	NE	NULL	flybase
110	7227	FBgn0034655	CG10307	0	NE	NULL	flybase
110	7227	FBgn0034657	LBR	0	NE	NULL	flybase
110	7227	FBgn0034658	Grx1t	0	NE	NULL	flybase
110	7227	FBgn0034659	CG4021	0	NE	NULL	flybase
110	7227	FBgn0034660	Loxl2	0	NE	NULL	flybase
110	7227	FBgn0034661	CG4386	0	NE	NULL	flybase
110	7227	FBgn0034662	CG13492	0	NE	NULL	flybase
110	7227	FBgn0034663	CG4363	0	NE	NULL	flybase
110	7227	FBgn0034664	CG4377	0	NE	NULL	flybase
110	7227	FBgn0034665	CG4372	0	NE	NULL	flybase
110	7227	FBgn0034666	CG9294	0	NE	NULL	flybase
110	7227	FBgn0034667	comr	0	NE	NULL	flybase
110	7227	FBgn0034670	CG13488	0	NE	NULL	flybase
110	7227	FBgn0034671	CG13494	0	NE	NULL	flybase
110	7227	FBgn0034674	CG9304	0	NE	NULL	flybase
110	7227	FBgn0034681	CG9308	0	NE	NULL	flybase
110	7227	FBgn0034683	CG13500	0	NE	NULL	flybase
110	7227	FBgn0034684	CG13501	0.25	C	NULL	flybase
110	7227	FBgn0034687	CG11475	0	NE	NULL	flybase
110	7227	FBgn0034688	CG11474	0	NE	NULL	flybase
110	7227	FBgn0034689	CG2921	0	NE	NULL	flybase
110	7227	FBgn0034691	Synj	0.25	C	NULL	flybase
110	7227	FBgn0034692	CG13502	0.25	C	NULL	flybase
110	7227	FBgn0034693	CG11073	0	NE	NULL	flybase
110	7227	FBgn0034694	Plekhm1	0	NE	NULL	flybase
110	7227	FBgn0034697	GM130	0	NE	NULL	flybase
110	7227	FBgn0034700	CG11269	0	NE	NULL	flybase
110	7227	FBgn0034703	CG3045	0	NE	NULL	flybase
110	7227	FBgn0034704	CG6758	0	NE	NULL	flybase
110	7227	FBgn0034705	CG11170	0	NE	NULL	flybase
110	7227	FBgn0034707	MED16	0	NE	NULL	flybase
110	7227	FBgn0034708	Vps35	0.25	C	NULL	flybase
110	7227	FBgn0034709	Swim	0	NE	NULL	flybase
110	7227	FBgn0034710	Alp7	0	NE	NULL	flybase
110	7227	FBgn0034712	Alp8	0	NE	NULL	flybase
110	7227	FBgn0034713	CG11291	0	NE	NULL	flybase
110	7227	FBgn0034715	Oatp58Db	0	NE	NULL	flybase
110	7227	FBgn0034716	Oatp58Dc	0	NE	NULL	flybase
110	7227	FBgn0034717	CG5819	0	NE	NULL	flybase
110	7227	FBgn0034718	wdp	0	NE	NULL	flybase
110	7227	FBgn0034720	Liprin-gamma	0	NE	NULL	flybase
110	7227	FBgn0034721	CG11298	0	NE	NULL	flybase
110	7227	FBgn0034722	Rtf1	0.111	C	NULL	flybase
110	7227	FBgn0034723	CG13506	0.25	C	NULL	flybase
110	7227	FBgn0034724	babos	0	NE	NULL	flybase
110	7227	FBgn0034725	CG6044	0	NE	NULL	flybase
110	7227	FBgn0034726	Mes4	0.25	C	NULL	flybase
110	7227	FBgn0034727	mRpS29	0.444	C	NULL	flybase
110	7227	FBgn0034728	rad50	0.444	C	NULL	flybase
110	7227	FBgn0034729	CG10344	0	NE	NULL	flybase
110	7227	FBgn0034730	ppk12	0	NE	NULL	flybase
110	7227	FBgn0034731	CG10384	0	NE	NULL	flybase
110	7227	FBgn0034733	CG4752	0	NE	NULL	flybase
110	7227	FBgn0034734	CG4554	0.25	C	NULL	flybase
110	7227	FBgn0034735	CG4610	0	NE	NULL	flybase
110	7227	FBgn0034736	gas	0	NE	NULL	flybase
110	7227	FBgn0034737	CG11362	0	NE	NULL	flybase
110	7227	FBgn0034739	CG3927	0	NE	NULL	flybase
110	7227	FBgn0034741	CG4269	0	NE	NULL	flybase
110	7227	FBgn0034742	CG4294	0	NE	NULL	flybase
110	7227	FBgn0034743	RpS16	1	E	NULL	flybase
110	7227	FBgn0034744	Vps20	0.25	C	NULL	flybase
110	7227	FBgn0034748	CG17807	0	NE	NULL	flybase
110	7227	FBgn0034753	CG2852	0	NE	NULL	flybase
110	7227	FBgn0034755	CG3746	0	NE	NULL	flybase
110	7227	FBgn0034756	Cyp6d2	0.25	C	NULL	flybase
110	7227	FBgn0034758	CG13510	0	NE	NULL	flybase
110	7227	FBgn0034759	CG13511	0.25	C	NULL	flybase
110	7227	FBgn0034761	CG4250	0.25	C	NULL	flybase
110	7227	FBgn0034763	RYBP	0.562	C	NULL	flybase
110	7227	FBgn0034766	Obp59a	0	NE	NULL	flybase
110	7227	FBgn0034768	Obp58b	0	NE	NULL	flybase
110	7227	FBgn0034769	Obp58c	0	NE	NULL	flybase
110	7227	FBgn0034770	Obp58d	0	NE	NULL	flybase
110	7227	FBgn0034774	CG13526	0	NE	NULL	flybase
110	7227	FBgn0034776	CG13527	0	NE	NULL	flybase
110	7227	FBgn0034782	CG12490	0	NE	NULL	flybase
110	7227	FBgn0034783	CG9825	0	NE	NULL	flybase
110	7227	FBgn0034784	CG9826	0	NE	NULL	flybase
110	7227	FBgn0034785	CG3649	0	NE	NULL	flybase
110	7227	FBgn0034786	CG13531	0	NE	NULL	flybase
110	7227	FBgn0034788	CG13532	0	NE	NULL	flybase
110	7227	FBgn0034789	PIP5K59B	0	NE	NULL	flybase
110	7227	FBgn0034791	EMC8-9	0	NE	NULL	flybase
110	7227	FBgn0034792	YME1L	0	NE	NULL	flybase
110	7227	FBgn0034793	asrij	0	NE	NULL	flybase
110	7227	FBgn0034795	MED23	0	NE	NULL	flybase
110	7227	FBgn0034797	nahoda	0	NE	NULL	flybase
110	7227	FBgn0034800	CG3788	0	NE	NULL	flybase
110	7227	FBgn0034802	CNBP	0.111	C	NULL	flybase
110	7227	FBgn0034803	CG9849	0	NE	NULL	flybase
110	7227	FBgn0034804	CG3831	0	NE	NULL	flybase
110	7227	FBgn0034807	CG9897	0	NE	NULL	flybase
110	7227	FBgn0034808	CG9896	0	NE	NULL	flybase
110	7227	FBgn0034814	CG9890	0	NE	NULL	flybase
110	7227	FBgn0034816	CG3085	0	NE	NULL	flybase
110	7227	FBgn0034817	Art7	0.25	C	NULL	flybase
110	7227	FBgn0034820	CG13538	0	NE	NULL	flybase
110	7227	FBgn0034821	CG9876	0	NE	NULL	flybase
110	7227	FBgn0034822	RpL37b	0	NE	NULL	flybase
110	7227	FBgn0034824	Klp59C	0	NE	NULL	flybase
110	7227	FBgn0034825	Gpdh2	0	NE	NULL	flybase
110	7227	FBgn0034826	CG13544	0	NE	NULL	flybase
110	7227	FBgn0034827	Klp59D	0	NE	NULL	flybase
110	7227	FBgn0034828	CG13545	0	NE	NULL	flybase
110	7227	FBgn0034829	CG9899	0	NE	NULL	flybase
110	7227	FBgn0034833	CG13539	0	NE	NULL	flybase
110	7227	FBgn0034834	LS2	0.25	C	NULL	flybase
110	7227	FBgn0034835	CG3092	0	NE	NULL	flybase
110	7227	FBgn0034838	CG12782	0	NE	NULL	flybase
110	7227	FBgn0034839	CG13540	0	NE	NULL	flybase
110	7227	FBgn0034841	CG13541	0	NE	NULL	flybase
110	7227	FBgn0034842	Prosbeta5R1	0.25	C	NULL	flybase
110	7227	FBgn0034844	CG9861	0	NE	NULL	flybase
110	7227	FBgn0034846	CG9863	0	NE	NULL	flybase
110	7227	FBgn0034849	CG3500	0.25	C	NULL	flybase
110	7227	FBgn0034850	CG9875	0	NE	NULL	flybase
110	7227	FBgn0034853	Ice1	0.25	C	NULL	flybase
110	7227	FBgn0034854	Golgin245	0	NE	NULL	flybase
110	7227	FBgn0034856	yellow-d2	0	NE	NULL	flybase
110	7227	FBgn0034858	eIF2Bdelta	0.25	C	NULL	flybase
110	7227	FBgn0034859	CG3520	0.111	C	NULL	flybase
110	7227	FBgn0034860	CG9812	0	NE	NULL	flybase
110	7227	FBgn0034861	CG9815	0	NE	NULL	flybase
110	7227	FBgn0034865	Or59b	0	NE	NULL	flybase
110	7227	FBgn0034866	Or59c	0	NE	NULL	flybase
110	7227	FBgn0034867	CG13557	0	NE	NULL	flybase
110	7227	FBgn0034870	CG13559	0	NE	NULL	flybase
110	7227	FBgn0034871	CG3906	0.25	C	NULL	flybase
110	7227	FBgn0034876	wmd	0.017	C	NULL	flybase
110	7227	FBgn0034877	levy	0	NE	NULL	flybase
110	7227	FBgn0034878	pita	0.81	C	NULL	flybase
110	7227	FBgn0034879	Rrp4	0.25	C	NULL	flybase
110	7227	FBgn0034880	ItgaPS5	0	NE	NULL	flybase
110	7227	FBgn0034882	Eglp1	0	NE	NULL	flybase
110	7227	FBgn0034883	Eglp2	0.25	C	NULL	flybase
110	7227	FBgn0034884	Eglp3	0	NE	NULL	flybase
110	7227	FBgn0034885	Eglp4	0.111	C	NULL	flybase
110	7227	FBgn0034887	St1	0	NE	NULL	flybase
110	7227	FBgn0034893	mRpL43	0.25	C	NULL	flybase
110	7227	FBgn0034894	sigmar	0.16	C	NULL	flybase
110	7227	FBgn0034897	Sesn	0	NE	NULL	flybase
110	7227	FBgn0034898	CG18128	0	NE	NULL	flybase
110	7227	FBgn0034902	CG5532	0	NE	NULL	flybase
110	7227	FBgn0034903	sona	0.852	C	NULL	flybase
110	7227	FBgn0034904	CG15800	0	NE	NULL	flybase
110	7227	FBgn0034907	CG5539	0	NE	NULL	flybase
110	7227	FBgn0034908	CG5543	0.25	C	NULL	flybase
110	7227	FBgn0034909	CG4797	0.25	C	NULL	flybase
110	7227	FBgn0034910	CG4763	0.25	C	NULL	flybase
110	7227	FBgn0034911	GlyT	0	NE	NULL	flybase
110	7227	FBgn0034913	Snap29	0.25	C	NULL	flybase
110	7227	FBgn0034914	CG5554	0	NE	NULL	flybase
110	7227	FBgn0034915	eIF6	1	E	NULL	flybase
110	7227	FBgn0034918	Pym	0.444	C	NULL	flybase
110	7227	FBgn0034919	CG5569	0.111	C	NULL	flybase
110	7227	FBgn0034920	CG5597	0	NE	NULL	flybase
110	7227	FBgn0034921	DCP1	0.694	C	NULL	flybase
110	7227	FBgn0034923	Upf3	0	NE	NULL	flybase
110	7227	FBgn0034924	CG17658	0	NE	NULL	flybase
110	7227	FBgn0034925	CG5339	0.25	C	NULL	flybase
110	7227	FBgn0034928	CG13562	0	NE	NULL	flybase
110	7227	FBgn0034931	CG2812	0	NE	NULL	flybase
110	7227	FBgn0034933	CG3735	0.25	C	NULL	flybase
110	7227	FBgn0034935	Orcokinin	0	NE	NULL	flybase
110	7227	FBgn0034936	Stoml2	0	NE	NULL	flybase
110	7227	FBgn0034937	fzr2	0	NE	NULL	flybase
110	7227	FBgn0034938	CG3803	0.25	C	NULL	flybase
110	7227	FBgn0034939	thoc5	0	NE	NULL	flybase
110	7227	FBgn0034940	CG16787	0.25	C	NULL	flybase
110	7227	FBgn0034942	CG13566	0	NE	NULL	flybase
110	7227	FBgn0034943	Fmo-1	0	NE	NULL	flybase
110	7227	FBgn0034945	CG10904	0	NE	NULL	flybase
110	7227	FBgn0034946	CG3065	0	NE	NULL	flybase
110	7227	FBgn0034948	PPP1R15	0	NE	NULL	flybase
110	7227	FBgn0034950	Pask	0	NE	NULL	flybase
110	7227	FBgn0034956	CG4324	0	NE	NULL	flybase
110	7227	FBgn0034957	CG3121	0	NE	NULL	flybase
110	7227	FBgn0034958	CG3907	0	NE	NULL	flybase
110	7227	FBgn0034959	Xxylt	0.062	C	NULL	flybase
110	7227	FBgn0034961	CG3163	0	NE	NULL	flybase
110	7227	FBgn0034962	MAN1	0.081	C	NULL	flybase
110	7227	FBgn0034963	Not11	0	NE	NULL	flybase
110	7227	FBgn0034964	IntS1	0.25	C	NULL	flybase
110	7227	FBgn0034965	ppk29	0	NE	NULL	flybase
110	7227	FBgn0034966	CG13563	0	NE	NULL	flybase
110	7227	FBgn0034968	RpL12	0.25	C	NULL	flybase
110	7227	FBgn0034970	yki	0.818	C	NULL	flybase
110	7227	FBgn0034971	Gpat4	0	NE	NULL	flybase
110	7227	FBgn0034972	CG10339	0	NE	NULL	flybase
110	7227	FBgn0034973	CG13564	0	NE	NULL	flybase
110	7227	FBgn0034974	CG16786	0	NE	NULL	flybase
110	7227	FBgn0034975	enok	0.444	C	NULL	flybase
110	7227	FBgn0034976	CG4049	0	NE	NULL	flybase
110	7227	FBgn0034978	CG3257	0	NE	NULL	flybase
110	7227	FBgn0034982	Naa35	0	NE	NULL	flybase
110	7227	FBgn0034985	CG3328	0	NE	NULL	flybase
110	7227	FBgn0034986	mRpS17	0	NE	NULL	flybase
110	7227	FBgn0034988	cN-IIIB	0	NE	NULL	flybase
110	7227	FBgn0034989	CG3356	0	NE	NULL	flybase
110	7227	FBgn0034990	CG11406	0	NE	NULL	flybase
110	7227	FBgn0034996	CG13575	0	NE	NULL	flybase
